"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
4,30677116,"ds_read_b64 v[12:13], v242 offset:25344",1008,6048,1900,0,""
4,30677124,"v_mfma_f32_16x16x16_bf16 a[176:179], v[116:117], v[56:57], a[176:179]",1008,10080,5932,0,""
4,30677132,"ds_read_b64 v[14:15], v242 offset:25472",1008,6048,1900,0,""
4,30677140,"v_mfma_f32_16x16x16_bf16 a[172:175], v[116:117], v[54:55], a[172:175]",1008,10080,5932,0,""
4,30677148,"ds_read_b64 v[66:67], v243 offset:4352",1008,6048,1900,0,""
4,30677156,"v_mfma_f32_16x16x16_bf16 a[168:171], v[116:117], v[52:53], a[168:171]",1008,10080,5932,0,""
4,30677164,"ds_read_b64 v[68:69], v243 offset:8704",1008,6048,1900,0,""
4,30677172,"v_mfma_f32_16x16x16_bf16 a[164:167], v[116:117], v[50:51], a[164:167]",1008,10080,5932,0,""
4,30677180,"ds_read_b64 v[70:71], v243 offset:13056",1008,6048,1900,0,""
4,30677188,"v_mfma_f32_16x16x16_bf16 a[160:163], v[116:117], v[48:49], a[160:163]",1008,10080,5932,0,""
4,30677196,"ds_read_b64 v[72:73], v243 offset:17408",1008,6048,1900,0,""
4,30677204,"v_mfma_f32_16x16x16_bf16 a[192:195], v[118:119], v[48:49], a[192:195]",1008,10080,5932,0,""
4,30677212,"ds_read_b64 v[74:75], v243 offset:21760",1008,6048,1900,0,""
4,30677220,"v_mfma_f32_16x16x16_bf16 a[196:199], v[118:119], v[50:51], a[196:199]",1008,10080,5932,0,""
4,30677228,"ds_read_b64 v[76:77], v243 offset:26112",1008,6048,1900,0,""
4,30677236,"v_mfma_f32_16x16x16_bf16 a[200:203], v[118:119], v[52:53], a[200:203]",1008,10080,5932,0,""
4,30677244,"v_mfma_f32_16x16x16_bf16 a[204:207], v[118:119], v[54:55], a[204:207]",1008,16128,11980,0,""
4,30677252,"v_mfma_f32_16x16x16_bf16 a[208:211], v[118:119], v[56:57], a[208:211]",1008,16128,11980,0,""
4,30677260,"v_mfma_f32_16x16x16_bf16 a[212:215], v[118:119], v[58:59], a[212:215]",1008,16128,11980,0,""
4,30677268,"v_mfma_f32_16x16x16_bf16 a[216:219], v[118:119], v[60:61], a[216:219]",1008,16128,11980,0,""
4,30677276,"v_mfma_f32_16x16x16_bf16 a[220:223], v[118:119], v[62:63], a[220:223]",1008,16012,11980,0,""
4,30677284,"s_setprio 0",1008,4032,4032,0,""
4,30677288,"s_sub_u32 s5, s5, 1",1008,4032,0,0,""
4,30677292,"s_cmp_eq_i32 s5, 2",1008,4060,0,0,""
4,30677296,"s_cbranch_scc0 63740",1008,4056,0,4004,""
4,30677300,"s_branch 0",16,68,0,0,""
4,30677304,"s_waitcnt lgkmcnt(0)",16,324,324,0,""
4,30677308,"v_mfma_f32_16x16x16_bf16 a[0:3], v[64:65], v[0:1], a[0:3]",16,64,0,192,""
4,30677316,"ds_read_b64 v[16:17], v242 offset:32",16,96,32,0,""
4,30677324,"s_cmp_eq_u32 s5, s7",16,64,0,0,""
4,30677328,"v_mfma_f32_16x16x16_bf16 a[4:7], v[64:65], v[2:3], a[4:7]",16,96,32,0,""
4,30677336,"ds_read_b64 v[78:79], v243 offset:32",16,96,32,0,""
4,30677344,"s_cselect_b32 s56, s30, s34",16,64,0,0,""
4,30677348,"v_mfma_f32_16x16x16_bf16 a[8:11], v[64:65], v[4:5], a[8:11]",16,96,32,0,""
4,30677356,"ds_read_b64 v[18:19], v242 offset:160",16,96,32,0,""
4,30677364,"s_cselect_b32 s57, s31, 0",16,64,0,0,""
4,30677368,"v_mfma_f32_16x16x16_bf16 a[12:15], v[64:65], v[6:7], a[12:15]",16,96,32,0,""
4,30677376,"ds_read_b64 v[20:21], v242 offset:8480",16,96,32,0,""
4,30677384,"s_add_u32 s8, s8, s56",16,64,0,0,""
4,30677388,"v_mfma_f32_16x16x16_bf16 a[16:19], v[64:65], v[8:9], a[16:19]",16,96,32,0,""
4,30677396,"ds_read_b64 v[22:23], v242 offset:8608",16,96,32,0,""
4,30677404,"s_addc_u32 s9, s9, s57",16,64,0,0,""
4,30677408,"v_mfma_f32_16x16x16_bf16 a[20:23], v[64:65], v[10:11], a[20:23]",16,96,32,0,""
4,30677416,"ds_read_b64 v[24:25], v242 offset:16928",16,96,32,0,""
4,30677424,"s_sub_u32 s0, s0, s56",16,64,0,0,""
4,30677428,"v_mfma_f32_16x16x16_bf16 a[24:27], v[64:65], v[12:13], a[24:27]",16,96,32,0,""
4,30677436,"ds_read_b64 v[26:27], v242 offset:17056",16,96,32,0,""
4,30677444,"s_subb_u32 s1, s1, s57",16,64,0,0,""
4,30677448,"v_mfma_f32_16x16x16_bf16 a[28:31], v[64:65], v[14:15], a[28:31]",16,96,32,0,""
4,30677456,"ds_read_b64 v[28:29], v242 offset:25376",16,96,32,0,""
4,30677464,"s_cmp_eq_u32 s1, 0",16,64,0,0,""
4,30677468,"v_mfma_f32_16x16x16_bf16 a[60:63], v[66:67], v[14:15], a[60:63]",16,96,32,0,""
4,30677476,"ds_read_b64 v[30:31], v242 offset:25504",16,96,32,0,""
4,30677484,"s_cselect_b32 s10, s0, -1",16,64,0,0,""
4,30677488,"v_mfma_f32_16x16x16_bf16 a[56:59], v[66:67], v[12:13], a[56:59]",16,96,32,0,""
4,30677496,"ds_read_b64 v[80:81], v243 offset:4384",16,96,32,0,""
4,30677504,"s_cmp_eq_u32 s5, s7",16,64,0,0,""
4,30677508,"v_mfma_f32_16x16x16_bf16 a[52:55], v[66:67], v[10:11], a[52:55]",16,96,32,0,""
4,30677516,"ds_read_b64 v[82:83], v243 offset:8736",16,96,32,0,""
4,30677524,"s_cselect_b32 s56, s32, s35",16,64,0,0,""
4,30677528,"v_mfma_f32_16x16x16_bf16 a[48:51], v[66:67], v[8:9], a[48:51]",16,96,32,0,""
4,30677536,"ds_read_b64 v[84:85], v243 offset:13088",16,96,32,0,""
4,30677544,"s_cselect_b32 s57, s33, 0",16,64,0,0,""
4,30677548,"v_mfma_f32_16x16x16_bf16 a[44:47], v[66:67], v[6:7], a[44:47]",16,96,32,0,""
4,30677556,"ds_read_b64 v[86:87], v243 offset:17440",16,96,32,0,""
4,30677564,"s_add_u32 s12, s12, s56",16,64,0,0,""
4,30677568,"v_mfma_f32_16x16x16_bf16 a[40:43], v[66:67], v[4:5], a[40:43]",16,96,32,0,""
4,30677576,"ds_read_b64 v[88:89], v243 offset:21792",16,96,32,0,""
4,30677584,"s_addc_u32 s13, s13, s57",16,64,0,0,""
4,30677588,"v_mfma_f32_16x16x16_bf16 a[36:39], v[66:67], v[2:3], a[36:39]",16,96,32,0,""
4,30677596,"ds_read_b64 v[90:91], v243 offset:26144",16,96,32,0,""
4,30677604,"s_sub_u32 s28, s28, s56",16,64,0,0,""
4,30677608,"v_mfma_f32_16x16x16_bf16 a[32:35], v[66:67], v[0:1], a[32:35]",16,96,32,0,""
4,30677616,"ds_read_b64 v[32:33], v242 offset:64",16,96,32,0,""
4,30677624,"s_subb_u32 s29, s29, s57",16,64,0,0,""
4,30677628,"v_mfma_f32_16x16x16_bf16 a[64:67], v[68:69], v[0:1], a[64:67]",16,96,32,0,""
4,30677636,"ds_read_b64 v[92:93], v243 offset:64",16,96,32,0,""
4,30677644,"s_cmp_eq_u32 s29, 0",16,64,0,0,""
4,30677648,"v_mfma_f32_16x16x16_bf16 a[68:71], v[68:69], v[2:3], a[68:71]",16,96,32,0,""
4,30677656,"ds_read_b64 v[34:35], v242 offset:192",16,96,32,0,""
4,30677664,"s_cselect_b32 s14, s28, -1",16,64,0,0,""
4,30677668,"v_mfma_f32_16x16x16_bf16 a[72:75], v[68:69], v[4:5], a[72:75]",16,96,32,0,""
4,30677676,"ds_read_b64 v[36:37], v242 offset:8512",16,96,32,0,""
4,30677684,"v_mfma_f32_16x16x16_bf16 a[76:79], v[68:69], v[6:7], a[76:79]",16,160,96,0,""
4,30677692,"ds_read_b64 v[38:39], v242 offset:8640",16,96,32,0,""
4,30677700,"v_mfma_f32_16x16x16_bf16 a[80:83], v[68:69], v[8:9], a[80:83]",16,160,96,0,""
4,30677708,"ds_read_b64 v[40:41], v242 offset:16960",16,96,32,0,""
4,30677716,"v_mfma_f32_16x16x16_bf16 a[84:87], v[68:69], v[10:11], a[84:87]",16,160,96,0,""
4,30677724,"ds_read_b64 v[42:43], v242 offset:17088",16,96,32,0,""
4,30677732,"v_mfma_f32_16x16x16_bf16 a[88:91], v[68:69], v[12:13], a[88:91]",16,160,96,0,""
4,30677740,"ds_read_b64 v[44:45], v242 offset:25408",16,96,32,0,""
4,30677748,"v_mfma_f32_16x16x16_bf16 a[92:95], v[68:69], v[14:15], a[92:95]",16,160,96,0,""
4,30677756,"ds_read_b64 v[46:47], v242 offset:25536",16,96,32,0,""
4,30677764,"v_mfma_f32_16x16x16_bf16 a[124:127], v[70:71], v[14:15], a[124:127]",16,160,96,0,""
4,30677772,"ds_read_b64 v[94:95], v243 offset:4416",16,96,32,0,""
4,30677780,"v_mfma_f32_16x16x16_bf16 a[120:123], v[70:71], v[12:13], a[120:123]",16,160,96,0,""
4,30677788,"ds_read_b64 v[96:97], v243 offset:8768",16,96,32,0,""
4,30677796,"v_mfma_f32_16x16x16_bf16 a[116:119], v[70:71], v[10:11], a[116:119]",16,160,96,0,""
4,30677804,"ds_read_b64 v[98:99], v243 offset:13120",16,96,32,0,""
4,30677812,"v_mfma_f32_16x16x16_bf16 a[112:115], v[70:71], v[8:9], a[112:115]",16,160,96,0,""
4,30677820,"ds_read_b64 v[100:101], v243 offset:17472",16,96,32,0,""
4,30677828,"v_mfma_f32_16x16x16_bf16 a[108:111], v[70:71], v[6:7], a[108:111]",16,160,96,0,""
4,30677836,"ds_read_b64 v[102:103], v243 offset:21824",16,96,32,0,""
4,30677844,"v_mfma_f32_16x16x16_bf16 a[104:107], v[70:71], v[4:5], a[104:107]",16,160,96,0,""
4,30677852,"ds_read_b64 v[104:105], v243 offset:26176",16,96,32,0,""
4,30677860,"v_mfma_f32_16x16x16_bf16 a[100:103], v[70:71], v[2:3], a[100:103]",16,160,96,0,""
4,30677868,"ds_read_b64 v[48:49], v242 offset:96",16,96,32,0,""
4,30677876,"v_mfma_f32_16x16x16_bf16 a[96:99], v[70:71], v[0:1], a[96:99]",16,160,96,0,""
4,30677884,"ds_read_b64 v[106:107], v243 offset:96",16,96,32,0,""
4,30677892,"v_mfma_f32_16x16x16_bf16 a[128:131], v[72:73], v[0:1], a[128:131]",16,160,96,0,""
4,30677900,"ds_read_b64 v[50:51], v242 offset:224",16,96,32,0,""
4,30677908,"v_mfma_f32_16x16x16_bf16 a[132:135], v[72:73], v[2:3], a[132:135]",16,160,96,0,""
4,30677916,"ds_read_b64 v[52:53], v242 offset:8544",16,96,32,0,""
4,30677924,"v_mfma_f32_16x16x16_bf16 a[136:139], v[72:73], v[4:5], a[136:139]",16,160,96,0,""
4,30677932,"ds_read_b64 v[54:55], v242 offset:8672",16,96,32,0,""
4,30677940,"v_mfma_f32_16x16x16_bf16 a[140:143], v[72:73], v[6:7], a[140:143]",16,160,96,0,""
4,30677948,"ds_read_b64 v[56:57], v242 offset:16992",16,96,32,0,""
4,30677956,"v_mfma_f32_16x16x16_bf16 a[144:147], v[72:73], v[8:9], a[144:147]",16,160,96,0,""
4,30677964,"ds_read_b64 v[58:59], v242 offset:17120",16,96,32,0,""
4,30677972,"v_mfma_f32_16x16x16_bf16 a[148:151], v[72:73], v[10:11], a[148:151]",16,160,96,0,""
4,30677980,"ds_read_b64 v[60:61], v242 offset:25440",16,96,32,0,""
4,30677988,"v_mfma_f32_16x16x16_bf16 a[152:155], v[72:73], v[12:13], a[152:155]",16,160,96,0,""
4,30677996,"ds_read_b64 v[62:63], v242 offset:25568",16,96,32,0,""
4,30678004,"v_mfma_f32_16x16x16_bf16 a[156:159], v[72:73], v[14:15], a[156:159]",16,160,96,0,""
4,30678012,"ds_read_b64 v[108:109], v243 offset:4448",16,96,32,0,""
4,30678020,"v_mfma_f32_16x16x16_bf16 a[188:191], v[74:75], v[14:15], a[188:191]",16,160,96,0,""
4,30678028,"ds_read_b64 v[110:111], v243 offset:8800",16,96,32,0,""
4,30678036,"v_mfma_f32_16x16x16_bf16 a[184:187], v[74:75], v[12:13], a[184:187]",16,160,96,0,""
4,30678044,"ds_read_b64 v[112:113], v243 offset:13152",16,96,32,0,""
4,30678052,"v_mfma_f32_16x16x16_bf16 a[180:183], v[74:75], v[10:11], a[180:183]",16,160,96,0,""
4,30678060,"ds_read_b64 v[114:115], v243 offset:17504",16,96,32,0,""
4,30678068,"v_mfma_f32_16x16x16_bf16 a[176:179], v[74:75], v[8:9], a[176:179]",16,160,96,0,""
4,30678076,"ds_read_b64 v[116:117], v243 offset:21856",16,96,32,0,""
4,30678084,"v_mfma_f32_16x16x16_bf16 a[172:175], v[74:75], v[6:7], a[172:175]",16,160,96,0,""
4,30678092,"ds_read_b64 v[118:119], v243 offset:26208",16,96,32,0,""
4,30678100,"v_mfma_f32_16x16x16_bf16 a[168:171], v[74:75], v[4:5], a[168:171]",16,160,96,0,""
4,30678108,"v_mfma_f32_16x16x16_bf16 a[164:167], v[74:75], v[2:3], a[164:167]",16,256,192,0,""
4,30678116,"v_mfma_f32_16x16x16_bf16 a[160:163], v[74:75], v[0:1], a[160:163]",16,256,192,0,""
4,30678124,"v_mfma_f32_16x16x16_bf16 a[192:195], v[76:77], v[0:1], a[192:195]",16,256,192,0,""
4,30678132,"v_mfma_f32_16x16x16_bf16 a[196:199], v[76:77], v[2:3], a[196:199]",16,256,192,0,""
4,30678140,"v_mfma_f32_16x16x16_bf16 a[200:203], v[76:77], v[4:5], a[200:203]",16,256,192,0,""
4,30678148,"s_waitcnt lgkmcnt(0)",16,64,64,0,""
4,30678152,"s_barrier",16,136,136,0,""
4,30678156,"v_mfma_f32_16x16x16_bf16 a[204:207], v[76:77], v[6:7], a[204:207]",16,64,0,0,""
4,30678164,"s_setprio 3",16,64,64,0,""
4,30678168,"s_waitcnt vmcnt(59)",16,64,64,0,""
4,30678172,"ds_write_b32 v120, v182",16,192,64,0,""
4,30678180,"v_mfma_f32_16x16x16_bf16 a[208:211], v[76:77], v[8:9], a[208:211]",16,64,0,0,""
4,30678188,"v_mfma_f32_16x16x16_bf16 a[212:215], v[76:77], v[10:11], a[212:215]",16,256,192,0,""
4,30678196,"s_waitcnt vmcnt(58)",16,64,64,0,""
4,30678200,"ds_write_b32 v120, v183 offset:1056",16,128,0,0,""
4,30678208,"v_mfma_f32_16x16x16_bf16 a[216:219], v[76:77], v[12:13], a[216:219]",16,64,0,0,""
4,30678216,"v_mfma_f32_16x16x16_bf16 a[220:223], v[76:77], v[14:15], a[220:223]",16,256,192,0,""
4,30678224,"s_waitcnt vmcnt(57)",16,64,64,0,""
4,30678228,"ds_write_b32 v120, v184 offset:2112",16,128,0,0,""
4,30678236,"v_mfma_f32_16x16x16_bf16 a[0:3], v[78:79], v[16:17], a[0:3]",16,64,0,0,""
4,30678244,"v_mfma_f32_16x16x16_bf16 a[4:7], v[78:79], v[18:19], a[4:7]",16,256,192,0,""
4,30678252,"v_mfma_f32_16x16x16_bf16 a[8:11], v[78:79], v[20:21], a[8:11]",16,256,192,0,""
4,30678260,"s_waitcnt vmcnt(56)",16,64,64,0,""
4,30678264,"ds_write_b32 v120, v185 offset:3168",16,128,0,0,""
4,30678272,"v_mfma_f32_16x16x16_bf16 a[12:15], v[78:79], v[22:23], a[12:15]",16,64,0,0,""
4,30678280,"v_mfma_f32_16x16x16_bf16 a[16:19], v[78:79], v[24:25], a[16:19]",16,256,192,0,""
4,30678288,"s_waitcnt vmcnt(55)",16,64,64,0,""
4,30678292,"ds_write_b32 v120, v186 offset:4224",16,128,0,0,""
4,30678300,"v_mfma_f32_16x16x16_bf16 a[20:23], v[78:79], v[26:27], a[20:23]",16,64,0,0,""
4,30678308,"v_mfma_f32_16x16x16_bf16 a[24:27], v[78:79], v[28:29], a[24:27]",16,256,192,0,""
4,30678316,"v_mfma_f32_16x16x16_bf16 a[28:31], v[78:79], v[30:31], a[28:31]",16,256,192,0,""
4,30678324,"s_waitcnt vmcnt(54)",16,64,64,0,""
4,30678328,"ds_write_b32 v120, v187 offset:5280",16,128,0,0,""
4,30678336,"v_mfma_f32_16x16x16_bf16 a[60:63], v[80:81], v[30:31], a[60:63]",16,64,0,0,""
4,30678344,"v_mfma_f32_16x16x16_bf16 a[56:59], v[80:81], v[28:29], a[56:59]",16,256,192,0,""
4,30678352,"s_waitcnt vmcnt(53)",16,64,64,0,""
4,30678356,"ds_write_b32 v120, v188 offset:6336",16,128,0,0,""
4,30678364,"v_mfma_f32_16x16x16_bf16 a[52:55], v[80:81], v[26:27], a[52:55]",16,64,0,0,""
4,30678372,"v_mfma_f32_16x16x16_bf16 a[48:51], v[80:81], v[24:25], a[48:51]",16,256,192,0,""
4,30678380,"v_mfma_f32_16x16x16_bf16 a[44:47], v[80:81], v[22:23], a[44:47]",16,256,192,0,""
4,30678388,"s_waitcnt vmcnt(52)",16,64,64,0,""
4,30678392,"ds_write_b32 v120, v189 offset:7392",16,128,0,0,""
4,30678400,"v_mfma_f32_16x16x16_bf16 a[40:43], v[80:81], v[20:21], a[40:43]",16,64,0,0,""
4,30678408,"v_mfma_f32_16x16x16_bf16 a[36:39], v[80:81], v[18:19], a[36:39]",16,256,192,0,""
4,30678416,"s_waitcnt vmcnt(51)",16,64,64,0,""
4,30678420,"ds_write_b32 v120, v190 offset:8448",16,128,0,0,""
4,30678428,"v_mfma_f32_16x16x16_bf16 a[32:35], v[80:81], v[16:17], a[32:35]",16,64,0,0,""
4,30678436,"v_mfma_f32_16x16x16_bf16 a[64:67], v[82:83], v[16:17], a[64:67]",16,256,192,0,""
4,30678444,"v_mfma_f32_16x16x16_bf16 a[68:71], v[82:83], v[18:19], a[68:71]",16,256,192,0,""
4,30678452,"s_waitcnt vmcnt(50)",16,64,64,0,""
4,30678456,"ds_write_b32 v120, v191 offset:9504",16,128,0,0,""
4,30678464,"v_mfma_f32_16x16x16_bf16 a[72:75], v[82:83], v[20:21], a[72:75]",16,64,0,0,""
4,30678472,"v_mfma_f32_16x16x16_bf16 a[76:79], v[82:83], v[22:23], a[76:79]",16,256,192,0,""
4,30678480,"s_waitcnt vmcnt(49)",16,64,64,0,""
4,30678484,"ds_write_b32 v120, v192 offset:10560",16,128,0,0,""
4,30678492,"v_mfma_f32_16x16x16_bf16 a[80:83], v[82:83], v[24:25], a[80:83]",16,64,0,0,""
4,30678500,"v_mfma_f32_16x16x16_bf16 a[84:87], v[82:83], v[26:27], a[84:87]",16,256,192,0,""
4,30678508,"v_mfma_f32_16x16x16_bf16 a[88:91], v[82:83], v[28:29], a[88:91]",16,256,192,0,""
4,30678516,"s_waitcnt vmcnt(48)",16,64,64,0,""
4,30678520,"ds_write_b32 v120, v193 offset:11616",16,128,0,0,""
4,30678528,"v_mfma_f32_16x16x16_bf16 a[92:95], v[82:83], v[30:31], a[92:95]",16,64,0,0,""
4,30678536,"v_mfma_f32_16x16x16_bf16 a[124:127], v[84:85], v[30:31], a[124:127]",16,256,192,0,""
4,30678544,"s_waitcnt vmcnt(47)",16,64,64,0,""
4,30678548,"ds_write_b32 v120, v194 offset:12672",16,128,0,0,""
4,30678556,"v_mfma_f32_16x16x16_bf16 a[120:123], v[84:85], v[28:29], a[120:123]",16,64,0,0,""
4,30678564,"v_mfma_f32_16x16x16_bf16 a[116:119], v[84:85], v[26:27], a[116:119]",16,256,192,0,""
4,30678572,"v_mfma_f32_16x16x16_bf16 a[112:115], v[84:85], v[24:25], a[112:115]",16,256,192,0,""
4,30678580,"s_waitcnt vmcnt(46)",16,64,64,0,""
4,30678584,"ds_write_b32 v120, v195 offset:13728",16,128,0,0,""
4,30678592,"v_mfma_f32_16x16x16_bf16 a[108:111], v[84:85], v[22:23], a[108:111]",16,64,0,0,""
4,30678600,"v_mfma_f32_16x16x16_bf16 a[104:107], v[84:85], v[20:21], a[104:107]",16,256,192,0,""
4,30678608,"s_waitcnt vmcnt(45)",16,64,64,0,""
4,30678612,"ds_write_b32 v120, v196 offset:14784",16,128,0,0,""
4,30678620,"v_mfma_f32_16x16x16_bf16 a[100:103], v[84:85], v[18:19], a[100:103]",16,64,0,0,""
4,30678628,"v_mfma_f32_16x16x16_bf16 a[96:99], v[84:85], v[16:17], a[96:99]",16,256,192,0,""
4,30678636,"v_mfma_f32_16x16x16_bf16 a[128:131], v[86:87], v[16:17], a[128:131]",16,256,192,0,""
4,30678644,"s_waitcnt vmcnt(44)",16,64,64,0,""
4,30678648,"ds_write_b32 v120, v197 offset:15840",16,128,0,0,""
4,30678656,"v_mfma_f32_16x16x16_bf16 a[132:135], v[86:87], v[18:19], a[132:135]",16,64,0,0,""
4,30678664,"v_mfma_f32_16x16x16_bf16 a[136:139], v[86:87], v[20:21], a[136:139]",16,256,192,0,""
4,30678672,"s_waitcnt vmcnt(43)",16,64,64,0,""
4,30678676,"ds_write_b32 v120, v198 offset:16896",16,128,0,0,""
4,30678684,"v_mfma_f32_16x16x16_bf16 a[140:143], v[86:87], v[22:23], a[140:143]",16,64,0,0,""
4,30678692,"v_mfma_f32_16x16x16_bf16 a[144:147], v[86:87], v[24:25], a[144:147]",16,256,192,0,""
4,30678700,"s_waitcnt vmcnt(42)",16,64,64,0,""
4,30678704,"ds_write_b32 v120, v199 offset:17952",16,128,0,0,""
4,30678712,"v_mfma_f32_16x16x16_bf16 a[148:151], v[86:87], v[26:27], a[148:151]",16,64,0,0,""
4,30678720,"v_mfma_f32_16x16x16_bf16 a[152:155], v[86:87], v[28:29], a[152:155]",16,256,192,0,""
4,30678728,"v_mfma_f32_16x16x16_bf16 a[156:159], v[86:87], v[30:31], a[156:159]",16,256,192,0,""
4,30678736,"s_waitcnt vmcnt(41)",16,64,64,0,""
4,30678740,"ds_write_b32 v120, v200 offset:19008",16,128,0,0,""
4,30678748,"v_mfma_f32_16x16x16_bf16 a[188:191], v[88:89], v[30:31], a[188:191]",16,64,0,0,""
4,30678756,"v_mfma_f32_16x16x16_bf16 a[184:187], v[88:89], v[28:29], a[184:187]",16,256,192,0,""
4,30678764,"s_waitcnt vmcnt(40)",16,64,64,0,""
4,30678768,"ds_write_b32 v120, v201 offset:20064",16,128,0,0,""
4,30678776,"v_mfma_f32_16x16x16_bf16 a[180:183], v[88:89], v[26:27], a[180:183]",16,64,0,0,""
4,30678784,"v_mfma_f32_16x16x16_bf16 a[176:179], v[88:89], v[24:25], a[176:179]",16,256,192,0,""
4,30678792,"v_mfma_f32_16x16x16_bf16 a[172:175], v[88:89], v[22:23], a[172:175]",16,256,192,0,""
4,30678800,"s_waitcnt vmcnt(39)",16,64,64,0,""
4,30678804,"ds_write_b32 v120, v202 offset:21120",16,128,0,0,""
4,30678812,"v_mfma_f32_16x16x16_bf16 a[168:171], v[88:89], v[20:21], a[168:171]",16,64,0,0,""
4,30678820,"v_mfma_f32_16x16x16_bf16 a[164:167], v[88:89], v[18:19], a[164:167]",16,256,192,0,""
4,30678828,"s_waitcnt vmcnt(38)",16,64,64,0,""
4,30678832,"ds_write_b32 v120, v203 offset:22176",16,128,0,0,""
4,30678840,"v_mfma_f32_16x16x16_bf16 a[160:163], v[88:89], v[16:17], a[160:163]",16,64,0,0,""
4,30678848,"v_mfma_f32_16x16x16_bf16 a[192:195], v[90:91], v[16:17], a[192:195]",16,256,192,0,""
4,30678856,"v_mfma_f32_16x16x16_bf16 a[196:199], v[90:91], v[18:19], a[196:199]",16,256,192,0,""
4,30678864,"s_waitcnt vmcnt(37)",16,64,64,0,""
4,30678868,"ds_write_b32 v120, v204 offset:23232",16,128,0,0,""
4,30678876,"v_mfma_f32_16x16x16_bf16 a[200:203], v[90:91], v[20:21], a[200:203]",16,64,0,0,""
4,30678884,"v_mfma_f32_16x16x16_bf16 a[204:207], v[90:91], v[22:23], a[204:207]",16,256,192,0,""
4,30678892,"s_waitcnt vmcnt(36)",16,64,64,0,""
4,30678896,"ds_write_b32 v120, v205 offset:24288",16,128,0,0,""
4,30678904,"v_mfma_f32_16x16x16_bf16 a[208:211], v[90:91], v[24:25], a[208:211]",16,64,0,0,""
4,30678912,"v_mfma_f32_16x16x16_bf16 a[212:215], v[90:91], v[26:27], a[212:215]",16,256,192,0,""
4,30678920,"v_mfma_f32_16x16x16_bf16 a[216:219], v[90:91], v[28:29], a[216:219]",16,256,192,0,""
4,30678928,"s_waitcnt vmcnt(35)",16,64,64,0,""
4,30678932,"ds_write_b32 v120, v206 offset:25344",16,128,0,0,""
4,30678940,"v_mfma_f32_16x16x16_bf16 a[220:223], v[90:91], v[30:31], a[220:223]",16,64,0,0,""
4,30678948,"v_mfma_f32_16x16x16_bf16 a[0:3], v[92:93], v[32:33], a[0:3]",16,256,192,0,""
4,30678956,"s_waitcnt vmcnt(34)",16,64,64,0,""
4,30678960,"ds_write_b32 v120, v207 offset:26400",16,128,0,0,""
4,30678968,"v_mfma_f32_16x16x16_bf16 a[4:7], v[92:93], v[34:35], a[4:7]",16,64,0,0,""
4,30678976,"v_mfma_f32_16x16x16_bf16 a[8:11], v[92:93], v[36:37], a[8:11]",16,256,192,0,""
4,30678984,"v_mfma_f32_16x16x16_bf16 a[12:15], v[92:93], v[38:39], a[12:15]",16,256,192,0,""
4,30678992,"s_waitcnt vmcnt(33)",16,64,64,0,""
4,30678996,"ds_write_b32 v120, v208 offset:27456",16,128,0,0,""
4,30679004,"v_mfma_f32_16x16x16_bf16 a[16:19], v[92:93], v[40:41], a[16:19]",16,64,0,0,""
4,30679012,"v_mfma_f32_16x16x16_bf16 a[20:23], v[92:93], v[42:43], a[20:23]",16,256,192,0,""
4,30679020,"s_waitcnt vmcnt(32)",16,64,64,0,""
4,30679024,"ds_write_b32 v120, v209 offset:28512",16,128,0,0,""
4,30679032,"v_mfma_f32_16x16x16_bf16 a[24:27], v[92:93], v[44:45], a[24:27]",16,64,0,0,""
4,30679040,"v_mfma_f32_16x16x16_bf16 a[28:31], v[92:93], v[46:47], a[28:31]",16,208,144,496,""
4,30679048,"v_mfma_f32_16x16x16_bf16 a[60:63], v[94:95], v[46:47], a[60:63]",16,256,192,0,""
4,30679056,"s_waitcnt vmcnt(31)",16,64,64,0,""
4,30679060,"ds_write_b32 v120, v210 offset:29568",16,128,0,0,""
4,30679068,"v_mfma_f32_16x16x16_bf16 a[56:59], v[94:95], v[44:45], a[56:59]",16,64,0,0,""
4,30679076,"v_mfma_f32_16x16x16_bf16 a[52:55], v[94:95], v[42:43], a[52:55]",16,256,192,0,""
4,30679084,"s_waitcnt vmcnt(30)",16,64,64,0,""
4,30679088,"ds_write_b32 v120, v211 offset:30624",16,128,0,0,""
4,30679096,"v_mfma_f32_16x16x16_bf16 a[48:51], v[94:95], v[40:41], a[48:51]",16,64,0,0,""
4,30679104,"v_mfma_f32_16x16x16_bf16 a[44:47], v[94:95], v[38:39], a[44:47]",16,256,192,0,""
4,30679112,"v_mfma_f32_16x16x16_bf16 a[40:43], v[94:95], v[36:37], a[40:43]",16,256,192,0,""
4,30679120,"s_waitcnt vmcnt(29)",16,64,64,0,""
4,30679124,"ds_write_b32 v120, v212 offset:31680",16,128,0,0,""
4,30679132,"v_mfma_f32_16x16x16_bf16 a[36:39], v[94:95], v[34:35], a[36:39]",16,64,0,0,""
4,30679140,"v_mfma_f32_16x16x16_bf16 a[32:35], v[94:95], v[32:33], a[32:35]",16,256,192,0,""
4,30679148,"s_waitcnt vmcnt(28)",16,64,64,0,""
4,30679152,"ds_write_b32 v120, v213 offset:32736",16,128,0,0,""
