"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
2,8328,"v_lshrrev_b32_e32 v10, 4, v9",56,224,0,0,""
2,8332,"v_and_b32_e32 v10, 0x78, v10",56,224,0,0,""
2,8340,"v_add_u32_e32 v4, v4, v11",56,224,0,0,""
2,8344,"v_xor_b32_e32 v196, v10, v9",56,224,0,0,""
2,8348,"v_lshrrev_b32_e32 v9, 4, v4",56,224,0,0,""
2,8352,"v_and_b32_e32 v9, 0x78, v9",56,224,0,0,""
2,8360,"v_xor_b32_e32 v197, v9, v4",56,224,0,0,""
2,8364,"v_add_u32_e32 v4, v8, v11",56,224,0,0,""
2,8368,"v_lshrrev_b32_e32 v8, 4, v4",56,224,0,0,""
2,8372,"v_and_b32_e32 v8, 0x78, v8",56,224,0,0,""
2,8380,"v_add_u32_e32 v2, s7, v2",56,224,0,0,""
2,8384,"v_xor_b32_e32 v198, v8, v4",56,224,0,0,""
2,8388,"v_add_u32_e32 v4, s7, v6",56,224,0,0,""
2,8392,"v_add_u32_e32 v6, v2, v7",56,224,0,0,""
2,8396,"v_lshrrev_b32_e32 v8, 4, v6",56,224,0,0,""
2,8400,"v_and_b32_e32 v8, 0x78, v8",56,224,0,0,""
2,8408,"v_xor_b32_e32 v199, v8, v6",56,224,0,0,""
2,8412,"v_add_u32_e32 v6, v4, v7",56,224,0,0,""
2,8416,"v_lshrrev_b32_e32 v7, 4, v6",56,224,0,0,""
2,8420,"v_and_b32_e32 v7, 0x78, v7",56,224,0,0,""
2,8428,"v_xor_b32_e32 v200, v7, v6",56,224,0,0,""
2,8432,"v_add_u32_e32 v6, v2, v11",56,224,0,0,""
2,8436,"v_lshrrev_b32_e32 v7, 4, v6",56,224,0,0,""
2,8440,"v_and_b32_e32 v7, 0x78, v7",56,224,0,0,""
2,8448,"v_xor_b32_e32 v201, v7, v6",56,224,0,0,""
2,8452,"v_add_u32_e32 v6, v4, v11",56,224,0,0,""
2,8456,"v_lshrrev_b32_e32 v7, 4, v6",56,224,0,0,""
2,8460,"v_and_b32_e32 v7, 0x78, v7",56,224,0,0,""
2,8468,"v_xor_b32_e32 v202, v7, v6",56,224,0,0,""
2,8472,"v_add_u32_e32 v6, v2, v3",56,224,0,0,""
2,8476,"v_lshrrev_b32_e32 v7, 4, v6",56,224,0,0,""
2,8480,"v_and_b32_e32 v7, 0x78, v7",56,224,0,0,""
2,8488,"v_add_u32_e32 v3, v4, v3",56,224,0,0,""
2,8492,"v_xor_b32_e32 v203, v7, v6",56,224,0,0,""
2,8496,"v_lshrrev_b32_e32 v6, 4, v3",56,224,0,0,""
2,8500,"v_and_b32_e32 v6, 0x78, v6",56,224,0,0,""
2,8508,"v_add_u32_e32 v2, v2, v5",56,224,0,0,""
2,8512,"v_xor_b32_e32 v204, v6, v3",56,224,0,0,""
2,8516,"v_lshrrev_b32_e32 v3, 4, v2",56,224,0,0,""
2,8520,"v_and_b32_e32 v3, 0x78, v3",56,224,0,0,""
2,8528,"s_lshl_b32 s2, s14, 8",56,224,0,0,""
2,8532,"s_lshl_b32 s6, s6, 9",56,224,0,0,""
2,8536,"v_xor_b32_e32 v205, v3, v2",56,224,0,0,""
2,8540,"v_add_u32_e32 v2, v4, v5",56,224,0,0,""
2,8544,"v_lshrrev_b32_e32 v3, 4, v2",56,224,0,0,""
2,8548,"s_add_u32 s14, s0, 0x80",56,224,0,0,""
2,8556,"v_and_b32_e32 v3, 0x78, v3",56,224,0,0,""
2,8564,"s_addc_u32 s15, s1, 0",56,224,0,0,""
2,8568,"v_xor_b32_e32 v206, v3, v2",56,224,0,0,""
2,8572,"s_add_u32 s16, s4, 0x80",56,224,0,0,""
2,8580,"v_mov_b32_e32 v2, 0",56,224,0,0,""
2,8584,"v_mov_b64_e32 v[76:77], 0",56,224,0,0,""
2,8588,"v_lshlrev_b32_e32 v178, 1, v12",56,224,0,0,""
2,8592,"s_addc_u32 s17, s5, 0",56,224,0,0,""
2,8596,"s_mov_b32 s3, 0x20000",56,224,0,0,""
2,8604,"s_mov_b32 s18, 0xffff",56,224,0,0,""
2,8612,"v_mov_b32_e32 v3, v2",56,224,0,0,""
2,8616,"v_mov_b32_e32 v4, v2",56,224,0,0,""
2,8620,"v_mov_b32_e32 v5, v2",56,224,0,0,""
2,8624,"v_mov_b32_e32 v6, v2",56,224,0,0,""
2,8628,"v_mov_b32_e32 v7, v2",56,224,0,0,""
2,8632,"v_mov_b32_e32 v8, v2",56,224,0,0,""
2,8636,"v_mov_b32_e32 v9, v2",56,224,0,0,""
2,8640,"v_mov_b32_e32 v10, v2",56,224,0,0,""
2,8644,"v_mov_b32_e32 v11, v2",56,224,0,0,""
2,8648,"v_mov_b32_e32 v12, v2",56,224,0,0,""
2,8652,"v_mov_b32_e32 v13, v2",56,224,0,0,""
2,8656,"v_mov_b32_e32 v14, v2",56,224,0,0,""
2,8660,"v_mov_b32_e32 v15, v2",56,224,0,0,""
2,8664,"v_mov_b32_e32 v16, v2",56,224,0,0,""
2,8668,"v_mov_b32_e32 v17, v2",56,224,0,0,""
2,8672,"v_mov_b32_e32 v18, v2",56,224,0,0,""
2,8676,"v_mov_b32_e32 v19, v2",56,224,0,0,""
2,8680,"v_mov_b32_e32 v20, v2",56,224,0,0,""
2,8684,"v_mov_b32_e32 v21, v2",56,224,0,0,""
2,8688,"v_mov_b32_e32 v22, v2",56,224,0,0,""
2,8692,"v_mov_b32_e32 v23, v2",56,224,0,0,""
2,8696,"v_mov_b32_e32 v24, v2",56,224,0,0,""
2,8700,"v_mov_b32_e32 v25, v2",56,224,0,0,""
2,8704,"v_mov_b32_e32 v26, v2",56,224,0,0,""
2,8708,"v_mov_b32_e32 v27, v2",56,224,0,0,""
2,8712,"v_mov_b32_e32 v28, v2",56,224,0,0,""
2,8716,"v_mov_b32_e32 v29, v2",56,224,0,0,""
2,8720,"v_mov_b32_e32 v30, v2",56,224,0,0,""
2,8724,"v_mov_b32_e32 v31, v2",56,224,0,0,""
2,8728,"v_mov_b32_e32 v32, v2",56,224,0,0,""
2,8732,"v_mov_b32_e32 v33, v2",56,224,0,0,""
2,8736,"v_mov_b32_e32 v34, v2",56,224,0,0,""
2,8740,"v_mov_b32_e32 v35, v2",56,224,0,0,""
2,8744,"v_mov_b32_e32 v36, v2",56,224,0,0,""
2,8748,"v_mov_b32_e32 v37, v2",56,224,0,0,""
2,8752,"v_mov_b32_e32 v38, v2",56,224,0,0,""
2,8756,"v_mov_b32_e32 v39, v2",56,224,0,0,""
2,8760,"v_mov_b32_e32 v40, v2",56,224,0,0,""
2,8764,"v_mov_b32_e32 v41, v2",56,224,0,0,""
2,8768,"v_mov_b32_e32 v42, v2",56,224,0,0,""
2,8772,"v_mov_b32_e32 v43, v2",56,224,0,0,""
2,8776,"v_mov_b32_e32 v44, v2",56,224,0,0,""
2,8780,"v_mov_b32_e32 v45, v2",56,224,0,0,""
2,8784,"v_mov_b32_e32 v46, v2",56,224,0,0,""
2,8788,"v_mov_b32_e32 v47, v2",56,224,0,0,""
2,8792,"v_mov_b32_e32 v48, v2",56,224,0,0,""
2,8796,"v_mov_b32_e32 v49, v2",56,224,0,0,""
2,8800,"v_mov_b32_e32 v50, v2",56,224,0,0,""
2,8804,"v_mov_b32_e32 v51, v2",56,224,0,0,""
2,8808,"v_mov_b32_e32 v52, v2",56,224,0,0,""
2,8812,"v_mov_b32_e32 v53, v2",56,224,0,0,""
2,8816,"v_mov_b32_e32 v54, v2",56,224,0,0,""
2,8820,"v_mov_b32_e32 v55, v2",56,224,0,0,""
2,8824,"v_mov_b32_e32 v56, v2",56,224,0,0,""
2,8828,"v_mov_b32_e32 v57, v2",56,224,0,0,""
2,8832,"v_mov_b32_e32 v58, v2",56,224,0,0,""
2,8836,"v_mov_b32_e32 v59, v2",56,224,0,0,""
2,8840,"v_mov_b32_e32 v60, v2",56,224,0,0,""
2,8844,"v_mov_b32_e32 v61, v2",56,224,0,0,""
2,8848,"v_mov_b32_e32 v62, v2",56,224,0,0,""
2,8852,"v_mov_b32_e32 v63, v2",56,224,0,0,""
2,8856,"v_mov_b32_e32 v64, v2",56,224,0,0,""
2,8860,"v_mov_b32_e32 v65, v2",56,224,0,0,""
2,8864,"v_mov_b64_e32 v[68:69], v[76:77]",56,224,0,0,""
2,8868,"v_mov_b64_e32 v[88:89], v[76:77]",56,224,0,0,""
2,8872,"v_mov_b64_e32 v[84:85], v[76:77]",56,224,0,0,""
2,8876,"v_mov_b64_e32 v[80:81], v[76:77]",56,224,0,0,""
2,8880,"v_mov_b64_e32 v[72:73], v[76:77]",56,224,0,0,""
2,8884,"s_branch 105",56,224,0,0,""
2,8888,"v_bfi_b32 v138, s18, v138, v138",7168,30592,1920,114744,""
2,8896,"v_bfi_b32 v136, s18, v136, v136",7168,30556,1884,88840,""
2,8904,"v_bfi_b32 v134, s18, v134, v134",7168,35036,6364,0,""
2,8912,"v_bfi_b32 v132, s18, v132, v132",7168,41012,12340,0,""
2,8920,"v_bfi_b32 v130, s18, v130, v130",7168,31856,3184,0,""
2,8928,"v_bfi_b32 v128, s18, v128, v128",7168,34916,6244,0,""
2,8936,"v_bfi_b32 v126, s18, v126, v126",7168,40884,12212,0,""
2,8944,"v_bfi_b32 v124, s18, v124, v124",7168,31588,2916,0,""
2,8952,"v_bfi_b32 v154, s18, v154, v154",7168,34772,6100,0,""
2,8960,"v_bfi_b32 v152, s18, v152, v152",7168,40760,12088,0,""
2,8968,"v_bfi_b32 v150, s18, v150, v150",7168,31344,2672,0,""
2,8976,"v_bfi_b32 v148, s18, v148, v148",7168,34652,5980,0,""
2,8984,"v_bfi_b32 v146, s18, v146, v146",7168,40576,11904,0,""
2,8992,"v_bfi_b32 v144, s18, v144, v144",7168,31216,2544,0,""
2,9000,"v_bfi_b32 v142, s18, v142, v142",7168,34516,5844,0,""
2,9008,"v_bfi_b32 v140, s18, v140, v140",7168,40472,11800,0,""
2,9016,"s_barrier",7168,764652,764652,112,""
2,9020,"s_setprio 1",7168,28672,28672,0,""
2,9024,"v_mfma_f32_16x16x16_bf16 v[62:65], v[154:155], v[138:139], v[62:65]",7168,28672,0,0,""
2,9032,"v_mfma_f32_16x16x16_bf16 v[58:61], v[154:155], v[134:135], v[58:61]",7168,114688,86016,0,""
2,9040,"v_mfma_f32_16x16x16_bf16 v[54:57], v[150:151], v[138:139], v[54:57]",7168,114688,86016,0,""
2,9048,"v_mfma_f32_16x16x16_bf16 v[50:53], v[150:151], v[134:135], v[50:53]",7168,114688,86016,0,""
2,9056,"v_mfma_f32_16x16x16_bf16 v[46:49], v[154:155], v[130:131], v[46:49]",7168,114688,86016,0,""
2,9064,"v_mfma_f32_16x16x16_bf16 v[42:45], v[154:155], v[126:127], v[42:45]",7168,116320,86016,0,""
2,9072,"v_mfma_f32_16x16x16_bf16 v[38:41], v[150:151], v[130:131], v[38:41]",7168,116160,84384,0,""
2,9080,"v_mfma_f32_16x16x16_bf16 v[34:37], v[150:151], v[126:127], v[34:37]",7168,114604,82912,0,""
2,9088,"v_mfma_f32_16x16x16_bf16 v[30:33], v[146:147], v[138:139], v[30:33]",7168,114688,82996,0,""
2,9096,"v_mfma_f32_16x16x16_bf16 v[26:29], v[146:147], v[134:135], v[26:29]",7168,114688,82996,0,""
2,9104,"v_mfma_f32_16x16x16_bf16 v[22:25], v[142:143], v[138:139], v[22:25]",7168,114688,82996,0,""
2,9112,"v_mfma_f32_16x16x16_bf16 v[18:21], v[142:143], v[134:135], v[18:21]",7168,114688,82996,0,""
2,9120,"v_mfma_f32_16x16x16_bf16 v[14:17], v[146:147], v[130:131], v[14:17]",7168,114688,82996,0,""
2,9128,"v_mfma_f32_16x16x16_bf16 v[10:13], v[146:147], v[126:127], v[10:13]",7168,114688,82996,0,""
2,9136,"v_mfma_f32_16x16x16_bf16 v[6:9], v[142:143], v[130:131], v[6:9]",7168,114688,82996,0,""
2,9144,"v_mfma_f32_16x16x16_bf16 v[2:5], v[142:143], v[126:127], v[2:5]",7168,114688,82996,0,""
2,9152,"v_mfma_f32_16x16x16_bf16 v[62:65], v[152:153], v[136:137], v[62:65]",7168,114688,82996,0,""
2,9160,"v_mfma_f32_16x16x16_bf16 v[58:61], v[152:153], v[132:133], v[58:61]",7168,114688,82996,0,""
2,9168,"v_mfma_f32_16x16x16_bf16 v[54:57], v[148:149], v[136:137], v[54:57]",7168,115892,82996,0,""
2,9176,"v_mfma_f32_16x16x16_bf16 v[50:53], v[148:149], v[132:133], v[50:53]",7168,114708,81792,0,""
2,9184,"v_mfma_f32_16x16x16_bf16 v[46:49], v[152:153], v[128:129], v[46:49]",7168,113456,81772,0,""
2,9192,"v_mfma_f32_16x16x16_bf16 v[42:45], v[152:153], v[124:125], v[42:45]",7168,113836,83004,0,""
2,9200,"v_mfma_f32_16x16x16_bf16 v[38:41], v[148:149], v[128:129], v[38:41]",7168,113740,83856,0,""
2,9208,"v_mfma_f32_16x16x16_bf16 v[34:37], v[148:149], v[124:125], v[34:37]",7168,114776,84804,0,""
2,9216,"v_mfma_f32_16x16x16_bf16 v[30:33], v[144:145], v[136:137], v[30:33]",7168,116404,84716,0,""
2,9224,"v_mfma_f32_16x16x16_bf16 v[26:29], v[144:145], v[132:133], v[26:29]",7168,114688,83000,0,""
2,9232,"v_mfma_f32_16x16x16_bf16 v[22:25], v[140:141], v[136:137], v[22:25]",7168,114688,83000,0,""
2,9240,"v_mfma_f32_16x16x16_bf16 v[18:21], v[140:141], v[132:133], v[18:21]",7168,114688,83000,0,""
2,9248,"v_mfma_f32_16x16x16_bf16 v[14:17], v[144:145], v[128:129], v[14:17]",7168,114688,83000,0,""
2,9256,"v_mfma_f32_16x16x16_bf16 v[10:13], v[144:145], v[124:125], v[10:13]",7168,114688,83000,0,""
2,9264,"v_mfma_f32_16x16x16_bf16 v[6:9], v[140:141], v[128:129], v[6:9]",7168,114688,83000,0,""
2,9272,"v_mfma_f32_16x16x16_bf16 v[2:5], v[140:141], v[124:125], v[2:5]",7168,111672,83000,0,""
2,9280,"s_setprio 0",7168,28672,28672,0,""
2,9284,"s_barrier",7168,1391396,1391396,0,""
2,9288,"s_add_u32 s12, s12, 0x80",7168,28896,224,0,""
2,9296,"s_addc_u32 s13, s13, 0",7168,28672,0,0,""
2,9300,"s_cmpk_eq_i32 s12, 0x4000",7168,28672,0,0,""
2,9304,"s_cbranch_scc1 221",7168,28672,0,28672,""
2,9308,"s_cmpk_lg_i32 s12, 0x3f80",7168,28672,0,896,""
2,9312,"s_cselect_b64 s[4:5], -1, 0",7168,28672,0,87100,""
2,9316,"s_cmpk_eq_i32 s12, 0x3f80",7168,28672,0,0,""
2,9320,"s_cbranch_scc1 6",7168,28672,0,28672,""
2,9324,"s_add_u32 s0, s14, s12",7112,28448,0,0,""
2,9328,"s_addc_u32 s1, s15, s13",7112,28448,0,0,""
2,9332,"buffer_load_dwordx4 v[66:69], v159, s[0:3], 0 offen",7112,174820,145360,28448,""
2,9340,"buffer_load_dwordx4 v[74:77], v158, s[0:3], 0 offen",7112,119312,86436,0,""
2,9348,"ds_read_b64 v[106:107], v157",7168,39380,5916,920,""
2,9356,"ds_read_b64 v[104:105], v160",7168,42700,9144,0,""
2,9364,"ds_read_b64 v[102:103], v161",7168,43576,9760,0,""
2,9372,"ds_read_b64 v[100:101], v162",7168,58584,24968,15032,""
2,9380,"ds_read_b64 v[98:99], v163",7168,75612,41996,0,""
2,9388,"ds_read_b64 v[96:97], v164",7168,91376,57764,0,""
2,9396,"ds_read_b64 v[94:95], v165",7168,100168,66552,0,""
2,9404,"ds_read_b64 v[92:93], v166",7168,102336,68720,2248,""
2,9412,"ds_read_b64 v[122:123], v167",7168,111704,78088,0,""
2,9420,"ds_read_b64 v[120:121], v168",7168,108136,74524,0,""
2,9428,"ds_read_b64 v[118:119], v169",7168,108648,75036,0,""
2,9436,"ds_read_b64 v[116:117], v170",7168,108832,75220,1160,""
2,9444,"ds_read_b64 v[112:113], v171",7168,104520,70908,0,""
2,9452,"ds_read_b64 v[110:111], v172",7168,84704,51092,0,""
2,9460,"ds_read_b64 v[108:109], v173",7168,91476,61512,0,""
2,9468,"v_cndmask_b32_e64 v114, 0, 1, s[4:5]",7168,33232,4512,616,""
2,9476,"v_cmp_ne_u32_e64 s[0:1], 1, v114",7168,38516,8400,0,""
2,9484,"ds_read_b64 v[114:115], v174",7168,56548,23424,55900,""
2,9492,"s_andn2_b64 vcc, exec, s[4:5]",7168,33100,0,10912,""
2,9496,"s_cbranch_vccnz 11",7168,28684,12,24244,""
2,9500,"s_add_u32 s4, s16, s12",7112,29764,0,0,""
2,9504,"s_addc_u32 s5, s17, s13",7112,28448,0,84268,""
2,9508,"s_mov_b32 s7, s3",7112,28448,0,0,""
2,9512,"buffer_load_dwordx4 v[70:73], v175, s[4:7], 0 offen",7112,402900,372404,28448,""
2,9520,"buffer_load_dwordx4 v[78:81], v176, s[4:7], 0 offen",7112,80048,47560,0,""
2,9528,"buffer_load_dwordx4 v[82:85], v177, s[4:7], 0 offen",7112,101240,68460,0,""
2,9536,"buffer_load_dwordx4 v[86:89], v178, s[4:7], 0 offen",7112,97176,65004,0,""
2,9544,"ds_read_b64 v[138:139], v179",7168,51548,19488,912,""
2,9552,"ds_read_b64 v[136:137], v180",7168,48224,16160,0,""
2,9560,"ds_read_b64 v[134:135], v181",7168,57480,25396,0,""
2,9568,"ds_read_b64 v[132:133], v182",7168,48124,16052,896,""
2,9576,"ds_read_b64 v[130:131], v183",7168,60292,28216,0,""
2,9584,"ds_read_b64 v[128:129], v184",7168,58660,26580,0,""
2,9592,"ds_read_b64 v[126:127], v185",7168,61688,29616,0,""
2,9600,"ds_read_b64 v[124:125], v186",7168,62932,31024,164,""
2,9608,"ds_read_b64 v[154:155], v187",7168,65536,33500,0,""
2,9616,"ds_read_b64 v[152:153], v188",7168,90252,58264,0,""
2,9624,"ds_read_b64 v[150:151], v189",7168,75740,43756,0,""
2,9632,"ds_read_b64 v[148:149], v190",7168,76244,44264,20,""
2,9640,"ds_read_b64 v[146:147], v191",7168,70868,40128,0,""
2,9648,"ds_read_b64 v[144:145], v192",7168,74228,43488,0,""
2,9656,"ds_read_b64 v[142:143], v193",7168,73572,42844,0,""
2,9664,"ds_read_b64 v[140:141], v194",7168,71536,42860,0,""
2,9672,"v_bfi_b32 v106, s18, v106, v106",7168,29700,1028,0,""
2,9680,"v_bfi_b32 v104, s18, v104, v104",7168,29692,892,0,""
2,9688,"v_bfi_b32 v102, s18, v102, v102",7168,29312,640,0,""
2,9696,"v_bfi_b32 v100, s18, v100, v100",7168,31004,2332,0,""
2,9704,"v_bfi_b32 v98, s18, v98, v98",7168,29552,872,0,""
2,9712,"v_bfi_b32 v96, s18, v96, v96",7168,29312,628,0,""
2,9720,"v_bfi_b32 v94, s18, v94, v94",7168,30712,2040,0,""
2,9728,"v_bfi_b32 v92, s18, v92, v92",7168,29496,824,28,""
2,9736,"v_bfi_b32 v122, s18, v122, v122",7168,29036,356,0,""
2,9744,"v_bfi_b32 v120, s18, v120, v120",7168,30324,1652,0,""
2,9752,"v_bfi_b32 v118, s18, v118, v118",7168,29248,576,0,""
2,9760,"v_bfi_b32 v116, s18, v116, v116",7168,28848,176,184,""
2,9768,"v_bfi_b32 v112, s18, v112, v112",7168,29940,1268,0,""
2,9776,"v_bfi_b32 v110, s18, v110, v110",7168,29184,512,0,""
2,9784,"v_bfi_b32 v108, s18, v108, v108",7168,28808,136,0,""
2,9792,"v_bfi_b32 v114, s18, v114, v114",7168,29724,1052,8,""
2,9800,"s_barrier",7168,651516,651516,220,""
2,9804,"s_setprio 1",7168,28672,28672,0,""
2,9808,"v_mfma_f32_16x16x16_bf16 v[62:65], v[122:123], v[106:107], v[62:65]",7168,30496,0,0,""
2,9816,"v_mfma_f32_16x16x16_bf16 v[58:61], v[122:123], v[102:103], v[58:61]",7168,112944,84192,0,""
2,9824,"v_mfma_f32_16x16x16_bf16 v[54:57], v[118:119], v[106:107], v[54:57]",7168,114688,85936,0,""
2,9832,"v_mfma_f32_16x16x16_bf16 v[50:53], v[118:119], v[102:103], v[50:53]",7168,114688,85936,0,""
2,9840,"v_mfma_f32_16x16x16_bf16 v[46:49], v[122:123], v[98:99], v[46:49]",7168,114688,85936,0,""
2,9848,"v_mfma_f32_16x16x16_bf16 v[42:45], v[122:123], v[94:95], v[42:45]",7168,116004,85936,0,""
2,9856,"v_mfma_f32_16x16x16_bf16 v[38:41], v[118:119], v[98:99], v[38:41]",7168,115156,84620,0,""
2,9864,"v_mfma_f32_16x16x16_bf16 v[34:37], v[118:119], v[94:95], v[34:37]",7168,114728,84152,0,""
2,9872,"v_mfma_f32_16x16x16_bf16 v[30:33], v[112:113], v[106:107], v[30:33]",7168,114704,84112,0,""
2,9880,"v_mfma_f32_16x16x16_bf16 v[26:29], v[112:113], v[102:103], v[26:29]",7168,114700,84096,0,""
2,9888,"v_mfma_f32_16x16x16_bf16 v[22:25], v[108:109], v[106:107], v[22:25]",7168,114704,84084,0,""
2,9896,"v_mfma_f32_16x16x16_bf16 v[18:21], v[108:109], v[102:103], v[18:21]",7168,114688,84068,0,""
2,9904,"v_mfma_f32_16x16x16_bf16 v[14:17], v[112:113], v[98:99], v[14:17]",7168,114692,84068,0,""
2,9912,"v_mfma_f32_16x16x16_bf16 v[10:13], v[112:113], v[94:95], v[10:13]",7168,114704,84064,0,""
2,9920,"v_mfma_f32_16x16x16_bf16 v[6:9], v[108:109], v[98:99], v[6:9]",7168,114744,84048,0,""
2,9928,"v_mfma_f32_16x16x16_bf16 v[2:5], v[108:109], v[94:95], v[2:5]",7168,114720,83992,0,""
2,9936,"v_mfma_f32_16x16x16_bf16 v[62:65], v[120:121], v[104:105], v[62:65]",7168,114712,83960,0,""
2,9944,"v_mfma_f32_16x16x16_bf16 v[58:61], v[120:121], v[100:101], v[58:61]",7168,114596,83936,0,""
2,9952,"v_mfma_f32_16x16x16_bf16 v[54:57], v[116:117], v[104:105], v[54:57]",7168,114276,84028,0,""
2,9960,"v_mfma_f32_16x16x16_bf16 v[50:53], v[116:117], v[100:101], v[50:53]",7168,114620,84440,0,""
2,9968,"v_mfma_f32_16x16x16_bf16 v[46:49], v[120:121], v[96:97], v[46:49]",7168,115720,84508,0,""
2,9976,"v_mfma_f32_16x16x16_bf16 v[42:45], v[120:121], v[92:93], v[42:45]",7168,112896,83476,0,""
2,9984,"v_mfma_f32_16x16x16_bf16 v[38:41], v[116:117], v[96:97], v[38:41]",7168,114628,85268,0,""
2,9992,"v_mfma_f32_16x16x16_bf16 v[34:37], v[116:117], v[92:93], v[34:37]",7168,114728,85328,0,""
2,10000,"v_mfma_f32_16x16x16_bf16 v[30:33], v[110:111], v[104:105], v[30:33]",7168,114808,85288,0,""
2,10008,"v_mfma_f32_16x16x16_bf16 v[26:29], v[110:111], v[100:101], v[26:29]",7168,114636,85168,0,""
2,10016,"v_mfma_f32_16x16x16_bf16 v[22:25], v[114:115], v[104:105], v[22:25]",7168,114672,85220,0,""
2,10024,"v_mfma_f32_16x16x16_bf16 v[18:21], v[114:115], v[100:101], v[18:21]",7168,114708,85236,0,""
2,10032,"v_mfma_f32_16x16x16_bf16 v[14:17], v[110:111], v[96:97], v[14:17]",7168,114724,85216,0,""
2,10040,"v_mfma_f32_16x16x16_bf16 v[10:13], v[110:111], v[92:93], v[10:13]",7168,114616,85180,0,""
2,10048,"v_mfma_f32_16x16x16_bf16 v[6:9], v[114:115], v[96:97], v[6:9]",7168,114524,85252,0,""
2,10056,"v_mfma_f32_16x16x16_bf16 v[2:5], v[114:115], v[92:93], v[2:5]",7168,114088,85416,0,""
2,10064,"s_setprio 0",7168,28672,28672,0,""
2,10068,"s_barrier",7168,1207652,1207652,0,""
2,10072,"s_and_b64 vcc, exec, s[0:1]",7168,28752,0,0,""
2,10076,"s_cbranch_vccnz 65238",7168,28752,0,28592,""
2,10080,"s_waitcnt vmcnt(0)",7112,1150240,1150240,0,""
2,10084,"s_waitcnt vmcnt(1)",7112,28448,28448,0,""
2,10088,"ds_write_b64 v195, v[66:67]",7112,116924,31360,0,""
2,10096,"ds_write_b64 v196, v[68:69]",7112,146296,59116,80,""
2,10104,"s_waitcnt vmcnt(0)",7112,28528,28528,0,""
2,10108,"ds_write_b64 v197, v[74:75]",7112,123348,36272,0,""
2,10116,"ds_write_b64 v198, v[76:77]",7112,134252,48908,80,""
2,10124,"ds_write_b64 v199, v[70:71]",7112,134196,48828,80,""
2,10132,"ds_write_b64 v200, v[72:73]",7112,136168,49164,80,""
2,10140,"ds_write_b64 v201, v[78:79]",7112,135820,50432,80,""
2,10148,"ds_write_b64 v202, v[80:81]",7112,134576,49200,80,""
2,10156,"ds_write_b64 v203, v[82:83]",7112,134756,48832,80,""
2,10164,"ds_write_b64 v204, v[84:85]",7112,134356,48912,80,""
2,10172,"ds_write_b64 v205, v[86:87]",7112,134540,49064,80,""
2,10180,"ds_write_b64 v206, v[88:89]",7112,146108,58088,80,""
2,10188,"s_branch 65210",7112,28588,140,80,""
2,10192,"s_movk_i32 s0, 0x100",56,336,112,896,""
2,10196,"v_cmp_gt_u32_e32 vcc, s0, v0",56,224,0,0,""
2,10200,"s_and_saveexec_b64 s[0:1], vcc",56,224,0,896,""
2,10204,"s_cbranch_execz 1",56,224,0,224,""
2,10208,"s_barrier",28,11984,11984,448,""
2,10212,"s_or_b64 exec, exec, s[0:1]",56,224,0,448,""
2,10216,"s_mov_b32 s0, 0x7f800000",56,224,0,0,""
2,10224,"v_and_b32_e32 v0, 0x7f800000, v62",56,224,0,0,""
2,10232,"v_cmp_ne_u32_e32 vcc, s0, v0",56,224,0,0,""
2,10236,"s_and_saveexec_b64 s[0:1], vcc",56,336,112,896,""
2,10240,"s_xor_b64 s[0:1], exec, s[0:1]",56,224,0,0,""
2,10244,"v_bfe_u32 v0, v62, 16, 1",56,224,0,0,""
2,10252,"s_movk_i32 s2, 0x7fff",56,224,0,0,""
2,10256,"v_add3_u32 v0, v62, v0, s2",56,224,0,0,""
2,10264,"s_andn2_saveexec_b64 s[0:1], s[0:1]",56,224,0,0,""
2,10268,"s_cbranch_execz 8",56,224,0,224,""
2,10272,"v_mov_b32_e32 v0, 0",0,0,0,0,""
2,10276,"s_waitcnt vmcnt(1)",0,0,0,0,""
2,10280,"v_or_b32_e32 v66, 0x10000, v62",0,0,0,0,""
2,10288,"v_cmp_eq_u32_sdwa vcc, v62, v0 src0_sel:WORD_0 src1_sel:DWORD",0,0,0,0,""
2,10296,"s_nop 1",0,0,0,0,""
2,10300,"v_cndmask_b32_e32 v0, v66, v62, vcc",0,0,0,0,""
2,10304,"s_or_b64 exec, exec, s[0:1]",56,224,0,900,""
2,10308,"s_mov_b32 s0, 0x7f800000",56,224,0,0,""
2,10316,"v_and_b32_e32 v62, 0x7f800000, v63",56,224,0,0,""
2,10324,"v_cmp_ne_u32_e32 vcc, s0, v62",56,224,0,0,""
2,10328,"s_and_saveexec_b64 s[0:1], vcc",56,328,104,896,""
2,10332,"s_xor_b64 s[0:1], exec, s[0:1]",56,336,112,0,""
2,10336,"v_bfe_u32 v62, v63, 16, 1",56,224,0,0,""
2,10344,"s_movk_i32 s2, 0x7fff",56,224,0,0,""
2,10348,"v_add3_u32 v62, v63, v62, s2",56,224,0,0,""
2,10356,"s_andn2_saveexec_b64 s[0:1], s[0:1]",56,224,0,0,""
2,10360,"s_cbranch_execz 8",56,224,0,224,""
2,10364,"v_mov_b32_e32 v62, 0",0,0,0,0,""
2,10368,"s_waitcnt vmcnt(1)",0,0,0,0,""
2,10372,"v_or_b32_e32 v66, 0x10000, v63",0,0,0,0,""
